Name,Age,position1,position2,position3,Apps,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating,Mins
Hilmir Rafn Mikaelsson,18, Forward,,,0(1),-,-,-,-,-,-,-,-,-,6.25,17
Daan Heymans,22, AM(C),,,2(5),-,1,0.4,0.4,0.3,0.3,-,-,1,6.25,252
Nikola Kalinic,34, FW,,,4(10),4,1,0.9,0.4,0.1,0.6,0.1,1.5,1.4,6.25,401
Martín Cáceres,35, D(CLR),M(R),,9(5),1,1,0.5,0.4,0.1,0.6,-,0.1,0.5,6.25,834
Joel Obi,31, M(CR),,,12(9),-,1,0.5,0.7,0.2,1,-,0.8,1,6.25,1146
Dor Peretz,27, DMC,,,4(14),-,1,0.3,0.2,0.1,0.4,-,0.4,0.5,6.25,574
Pepe Reina,39, GK,,,15,-,1,-,0.1,-,0.1,-,-,-,6.25,1350
Emanuel Vignato,21, AM(CL),,,3(21),-,1,0.2,0.5,0.5,0.1,-,0.4,0.4,6.25,582
Stefano Okaka,32, FW,,,0(2),-,1,0.5,0.5,-,-,0.5,-,-,6.25,20
Tomás Rincón,34, M(CR),,,1(6),-,-,-,0.3,0.4,0.3,-,-,0.6,6.24,158
Stefano Sensi,26, AM(C),,,1(8),-,-,0.3,0.4,0.3,0.6,0.1,0.4,0.7,6.24,158
Dennis Johnsen,24, AM(L),FW,,17(10),1,2,0.6,0.9,0.7,0.4,0.5,0.9,2.3,6.24,1466
Daniel Bessa,29, AM(C),,,5(19),1,1,0.4,0.4,0.5,0.5,0.1,0.6,0.3,6.24,762
Janis Antiste,19, Forward,,,9(9),1,-,0.6,0.3,0.4,0.3,0.3,0.4,1.3,6.24,796
Ben Kone,22, Midfielder,,,0(1),-,-,-,2,-,-,-,-,1,6.23,81
Daniel Maldini,20, Forward,,,2(6),1,-,0.4,0.1,0.3,0.1,0.1,0.1,1,6.23,145
Niklas Pyyhtia,18, Midfielder,,,0(1),-,-,-,-,1,-,-,-,1,6.22,18
Pietro Pellegri,21, FW,,,1(5),-,-,0.5,0.5,0.2,0.3,0.3,0.7,0.3,6.22,131
Jean-Pierre Nsame,29, FW,,,1(10),-,1,0.5,0.5,0.1,0.3,0.3,0.5,0.7,6.22,237
Brandon Soppy,20, D(R),M(R),,7(21),-,-,0.2,0.2,0.6,1.2,-,0.3,0.6,6.22,765
Aleksandar Kolarov,36, D(CL),M(L),,0(3),-,-,0.3,-,0.3,0.3,-,-,-,6.22,38
Filip Benkovic,24, D(C),,,0(2),-,-,0.5,-,-,-,-,-,-,6.22,6
Francesco Forte,29, Forward,,,4(8),1,-,0.9,0.3,0.1,0.6,0.2,0.2,1.1,6.22,398
Federico Santander,31, FW,,,0(7),1,-,0.3,0.1,-,0.7,-,0.4,0.1,6.21,61
Suf Podgoreanu,20, Forward,,,1(4),-,1,0.2,0.2,0.6,0.4,-,0.4,0.4,6.21,109
Jeroen Zoet,31, GK,,,7,-,-,-,-,-,0.4,-,-,0.1,6.21,630
Tanner Tessmann,20, DMC,,,6(14),-,-,0.4,0.2,0.6,0.4,-,0.4,0.7,6.21,674
Felix Afena-Gyan,19, Forward,,,6(11),2,-,1,0.4,0.3,1.4,0.2,1.2,2.5,6.21,665
Vanja Milinkovic-Savic,25, GK,,,27,-,-,-,-,0.1,0.1,-,-,-,6.21,2430
Valerio Verre,28, AM(CL),FW,,6(5),-,-,1,0.7,0.4,0.9,-,0.8,1.8,6.2,421
Nicola Bagnolini,18, Goalkeeper,,,0(1),-,-,-,-,-,-,-,-,-,6.2,2
Riccardo Ciervo,20, Midfielder,,,1(9),-,-,0.3,0.3,0.2,0.1,-,0.1,0.4,6.2,219
Simy,30, FW,,,10(9),1,1,1.1,0.4,0.4,0.7,0.5,1.2,1.6,6.2,842
Martin Hongla,24, D(C),DMC,,7(11),1,-,0.5,0.1,0.1,0.3,0.1,0.4,0.7,6.2,644
Michael Svoboda,23, D(C),,,13(5),-,-,0.4,-,0.1,0.2,-,0.3,0.3,6.19,1234
Mattia Zanotti,19, Defender,,,0(1),-,-,-,1,-,-,-,-,-,6.19,8
Flavio Junior Bianchi,22, Forward,,,4(3),1,-,1.4,0.4,0.4,0.6,-,0.9,2.1,6.18,317
Simone Pafundi,16, Midfielder,,,0(1),-,-,1,-,-,-,-,-,-,6.18,22
Matija Nastasic,29, D(C),,,2(3),-,-,0.2,0.2,-,-,-,-,0.2,6.18,217
Goran Pandev,38, M(CR),FW,,7(13),-,1,0.3,0.5,0.5,1.9,0.3,1.3,1.3,6.17,837
Ebenezer Annan,19, Defender,,,0(1),-,-,-,-,-,-,-,-,-,6.17,24
Matteo Cancellieri,20, Forward,,,1(11),1,-,0.3,0.3,0.5,0.3,0.1,0.2,0.7,6.17,220
Ronaldo Vieira,23, DMC,,,4(10),-,-,0.1,-,0.1,0.3,-,0.4,0.4,6.16,489
Nani,35, M(CLR),FW,,3(7),-,1,0.3,0.6,0.5,0.8,-,0.6,0.9,6.16,283
Alasanne Sidibe,19, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6.16,5
Tommaso Baldanzi,19, Midfielder,,,0(1),-,-,-,1,-,-,-,-,2,6.16,16
Matteo Ruggeri,19, M(L),,,8(6),-,-,0.2,0.3,0.2,0.1,0.1,0.2,0.6,6.16,681
André Anderson,22, Midfielder,,,0(4),-,-,0.3,-,0.3,1,-,0.5,0.8,6.16,61
Pawel Jaroszynski,27, D(L),M(L),,4(9),-,-,0.2,0.5,0.1,0.4,-,0.1,0.2,6.15,509
Nicola Murru,27, D(L),M(L),,13(9),1,-,0.1,0.3,0.2,0.3,0.1,0.5,0.7,6.15,987
Gabriele Zappa,22, D(R),M(R),,11(14),-,-,0.2,0.3,0.4,0.4,-,0.4,0.7,6.15,1140
Hernani,28, M(CL),,,7(11),-,-,0.6,0.1,0.3,0.6,0.1,0.6,0.9,6.15,681
Luka Romero,17, Midfielder,,,0(8),-,-,0.1,0.1,0.3,0.4,-,-,0.3,6.15,77
Kaio Jorge,20, FW,,,0(9),-,-,0.6,0.2,0.1,0.6,0.2,0.2,0.4,6.14,114
Filippo Terracciano,19, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6.14,6
Panagiotis Retsos,23, D(CLR),,,1(4),-,-,-,0.2,-,0.2,-,-,0.4,6.14,49
Aurélien Nguiamba,23, Midfielder,,,0(3),-,-,-,-,0.3,-,-,-,-,6.13,49
Simone Zaza,30, FW,,,0(10),-,-,0.8,-,0.2,0.2,0.2,0.6,1,6.13,119
Pietro Pellegri,21, FW,,,1(8),1,-,0.6,0.1,0.4,0.7,0.4,0.9,2.2,6.12,210
Raul Moro Prescoli,19, Forward,,,1(10),-,1,0.2,0.5,0.3,-,-,0.2,0.5,6.12,194
Edoardo Bove,20, Midfielder,,,0(11),1,-,0.1,-,0.1,0.3,-,-,0.4,6.12,63
Marco Benassi,27, M(CR),,,3(9),-,-,0.6,0.3,0.1,0.4,-,0.1,0.4,6.12,377
Roberto Piccoli,21, FW,,,1(11),1,-,0.4,0.3,0.1,0.3,0.3,0.8,0.6,6.12,185
Alessandro Russo,18, Midfielder,,,0(1),-,-,-,-,-,1,-,-,-,6.12,28
Axel Tuanzebe,24, D(CR),,,0(1),-,-,-,-,-,-,-,-,-,6.12,10
Bryan Reynolds,20, D(R),,,0(1),-,-,-,-,-,-,-,-,-,6.12,1
Francesco Cassata,24, M(CL),,,0(1),-,-,-,-,-,1,-,-,-,6.12,6
Giorgio Cittadini,20, Defender,,,0(2),-,-,-,-,-,-,-,-,-,6.12,3
Julian Kristoffersen,25, Forward,,,0(1),-,-,1,-,-,-,1,-,-,6.12,6
Borja Mayoral,25, FW,,,1(4),-,-,0.2,-,0.2,0.4,-,-,0.4,6.12,94
Wajdi Kechrida,26, D(R),M(R),,10(7),-,1,0.4,0.7,0.1,0.1,0.1,0.6,0.6,6.12,948
Roberto Piccoli,21, FW,,,2(3),-,-,0.4,0.8,0.4,-,0.2,1.2,2.4,6.12,215
Diego Falcinelli,30, FW,,,0(6),-,-,0.8,-,0.3,0.7,-,0.5,1,6.11,61
Abdou Harroui,24, DMC,M(R),,3(19),-,-,0.6,0.2,0.1,0.1,-,0.2,0.5,6.11,439
Leonardo Mancuso,30, FW,,,5(3),1,-,1.5,0.4,-,0.3,0.6,0.5,1.4,6.11,428
David Schnegg,23, Defender,,,2(2),-,-,-,0.3,0.3,-,0.3,1.3,0.8,6.11,141
Mateusz Praszelik,21, Midfielder,,,0(2),-,-,0.5,-,0.5,0.5,-,-,1.5,6.11,23
Eddie Salcedo,20, AM(C),FW,,5(7),-,-,1.3,0.4,0.3,0.5,0.2,0.6,1.2,6.1,428
Sam Lammers,25, FW,,,0(2),-,-,-,-,-,1.5,-,-,3,6.1,37
Nicolas Viola,32, DMC,,,1(5),-,-,0.2,-,0.2,0.3,-,-,-,6.1,100
Sydney van Hooijdonk,22, FW,,,0(4),-,-,-,-,0.3,-,-,0.3,0.5,6.1,35
Gianluca Frabotta,22, D(L),,,0(2),-,-,-,-,-,-,-,-,-,6.1,18
Marco Benassi,27, M(CR),,,1(5),-,-,0.5,0.2,0.2,-,-,-,0.2,6.09,157
Federico Peluso,38, D(CL),M(L),,0(2),-,-,-,-,-,-,-,-,-,6.09,9
Valerio Verre,28, AM(CL),FW,,4(4),-,1,1.1,0.6,0.6,0.4,-,1.1,1,6.08,310
Mikael,23, FW,,,0(7),-,-,0.4,-,-,0.3,-,0.1,0.7,6.08,77
Andrea Conti,28, D(R),M(R),,0(1),-,-,-,-,-,-,-,-,-,6.08,12
Tommaso De Nipoti,18, Forward,,,0(1),-,-,-,-,-,-,1,-,1,6.08,5
Brian Oddei,19, Forward,,,0(2),-,-,0.5,-,0.5,0.5,-,-,-,6.08,7
Aaron Ramsey,31, M(CLR),,,1(2),-,-,-,0.7,-,0.3,-,0.3,0.3,6.07,97
Issa Bah,19, Forward,,,0(1),-,-,-,-,-,1,-,2,-,6.07,9
Luca Stanga,20, Defender,,,0(1),-,-,-,-,-,-,-,1,-,6.07,2
Martín Satriano,21, FW,,,0(4),-,-,-,0.3,-,-,-,0.3,0.5,6.07,34
Vedat Muriqi,28, FW,,,1(10),-,-,0.4,-,0.3,0.8,0.1,0.3,0.9,6.06,208
Daniele Baselli,30, M(C),,,0(6),-,-,0.2,0.2,0.2,0.7,0.2,-,0.5,6.05,141
Francesco Magnanelli,37, DMC,,,2(10),-,-,0.2,0.1,-,0.6,-,0.1,0.1,6.05,265
Stefano Sabelli,29, D(R),M(R),,5(2),-,-,0.3,0.3,0.1,1.1,-,0.6,1.7,6.05,353
Leonardo Capezzi,27, M(C),,,2(3),-,-,-,-,0.4,0.2,-,1,1.4,6.05,175
Ibrahima Mbaye,27, D(LR),M(LR),,1(5),-,-,-,-,0.3,0.2,0.2,0.2,-,6.04,103
Denis Vavro,26, D(C),,,0(1),-,-,-,-,-,-,-,-,-,6.04,7
Petar Zovko,20, Goalkeeper,,,1(1),-,-,-,-,-,0.5,-,-,-,6.04,29
Simone Trimboli,20, Midfielder,,,0(5),-,-,-,0.6,-,-,-,-,0.6,6.04,60
Bjarki Bjarkason,22, Midfielder,,,0(1),-,-,-,-,-,1,-,-,-,6.03,2
Gerard Yepes,19, Midfielder,,,0(4),-,-,-,-,-,-,-,-,-,6.03,17
Valon Behrami,37, M(C),,,2(8),-,-,0.1,0.1,0.1,0.5,-,0.3,0.6,6.03,306
Valentin Mihaila,22, AM(L),,,0(5),-,-,0.2,-,0.4,-,-,0.2,1.4,6.03,73
Christian Oliva,26, M(C),,,0(4),-,-,-,-,-,-,-,-,-,6.03,44
Diego Farias,32, AM(CLR),FW,,0(4),-,-,0.3,-,0.3,-,-,-,0.3,6.02,63
Antonio Raimondo,18, Forward,,,1,-,-,2,-,-,-,3,4,1,6.02,75
Arnór Sigurdsson,23, AM(CLR),FW,,0(9),-,-,0.1,0.2,0.3,0.1,-,0.6,0.8,6.02,174
Nicolas Galazzi,21, Forward,,,0(1),-,-,-,-,-,-,-,1,2,6.02,17
Fabio Depaoli,25, D(R),DMC,M(R),1(5),-,-,-,-,0.2,0.2,-,-,0.8,6.02,108
Maximilian Ullmann,25, D(L),,,2(3),-,-,-,-,0.2,0.2,-,-,0.2,6.02,245
Lys Mousset,26, FW,,,2(4),-,1,0.3,0.5,0.5,0.3,0.2,0.3,1.3,6.02,159
Ernesto Torregrossa,29, FW,,,0(10),-,-,-,0.2,-,0.7,0.5,0.1,0.6,6.02,107
Aleksander Buksa,19, Forward,,,0(4),-,-,-,-,-,-,-,0.3,0.5,6.02,62
Magnus Warming,21, Forward,,,0(4),-,-,-,-,-,-,0.3,0.5,0.3,6.01,53
Aleksandr Kokorin,31, AM(CLR),FW,,0(6),-,-,-,-,-,0.3,-,-,0.8,6.01,50
Felipe Caicedo,33, FW,,,0(3),-,-,-,0.3,-,-,-,0.7,0.3,6,21
Damir Ceter,24, Forward,,,0(1),-,-,-,-,-,-,-,-,-,6,5
Daniel Fuzato,24, GK,,,1,-,-,-,-,-,-,-,-,-,6,1
Dimitrios Keramitsis,17, Defender,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Edoardo Goldaniga,28, D(CR),,,0(1),-,-,-,-,-,-,-,-,-,6,1
Riccardo Pinzi,18, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Edoardo Vergani,21, Forward,,,1(5),-,-,-,-,-,0.2,0.2,0.2,1.2,6,98
Christos Kourfalidis,19, Midfielder,,,0(2),-,-,0.5,-,-,-,-,-,0.5,6,17
Matìas Soulé,19, Midfielder,,,0(2),-,-,1,-,-,-,-,-,-,6,4
Patrick Leal,19, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,5.99,1
Sebastien De Maio,35, D(C),,,2,-,-,-,0.5,0.5,-,-,-,1,5.99,180
Riccardo Calafiori,20, Defender,,,1(2),-,-,0.3,-,-,-,-,-,0.3,5.99,81
Cristiano Ronaldo,37, M(L),FW,,0(1),-,-,1,1,1,1,1,-,-,5.98,31
Giovanni Simeone,26, AM(R),FW,,0(1),-,-,-,-,-,-,-,-,-,5.98,6
Luca Gagliano,21, Forward,,,0(2),-,-,-,-,-,-,-,-,-,5.98,11
Filippo Delli Carri,23, Defender,,,3(2),-,-,0.8,0.2,0.2,0.4,-,0.2,1.2,5.97,334
Filippo Distefano,18, Forward,,,0(1),-,-,-,-,-,-,1,-,-,5.97,1
Mario Perrone,19, Defender,,,0(1),-,-,-,-,-,-,-,-,-,5.97,13
Samuel Mráz,25, Forward,,,0(2),-,-,0.5,-,-,-,0.5,-,-,5.94,52
Emil Ceïde,20, Forward,,,0(6),-,-,-,-,0.2,-,-,1,0.7,5.93,49
Giovanni Crociata,24, Midfielder,,,0(1),-,-,1,-,-,-,-,1,-,5.93,14
Sebastian Giovinco,35, AM(C),FW,,0(2),-,-,0.5,-,-,-,-,-,1,5.93,37
Andrea Favilli,25, FW,,,0(1),-,-,-,-,-,1,1,1,3,5.92,36
Samuel Di Carmine,33, FW,,,0(1),-,-,1,-,-,2,-,-,2,5.92,35
Vladyslav Supryaha,22, Forward,,,0(1),-,-,-,-,-,-,-,-,2,5.92,23
Luka Bogdan,26, Defender,,,4(2),-,-,0.3,-,-,0.2,-,-,0.3,5.92,396
Nicola Ravaglia,33, GK,,,0(1),-,-,-,-,-,-,-,-,-,5.91,4
Marley Aké,21, Forward,,,0(4),-,-,-,-,-,0.5,-,0.3,0.8,5.9,73
Frédéric Veseli,29, D(CLR),,,8(1),-,-,0.1,-,0.2,0.1,-,0.3,0.2,5.88,599
Laurens Serpe,21, Defender,,,0(1),-,-,-,-,-,-,-,-,-,5.87,45
Martin Palumbo,20, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,5.86,12
Luca Vignali,26, D(R),,,1(1),-,-,-,-,-,-,0.5,-,1,5.86,85
Vincenzo Fiorillo,32, GK,,,1,-,-,-,-,-,-,-,-,-,5.7,90
Ramzi Aya,32, Defender,,,2,-,-,0.5,-,-,-,-,-,-,5.31,136
Gianluca Pegolo,41, GK,,,1,-,-,-,-,-,-,-,-,-,5,90
Ionut Radu,25, GK,,,1,-,-,-,-,-,-,-,-,1,4.9,90
